date,log_price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,sqft_basement,house_age,isRenovated,city,statezip
2014-06-30,13.24,3,2,2070,15002,1,0,0,0,59,Recently Renovated,Lake Forest Park,WA 98155
2014-06-30,12.82,3,1,1320,7341,1,0,0,0,32,Not Renovated,Shoreline,WA 98155
2014-06-30,12.48,4,2,1360,60548,1,0,0,400,54,Recently Renovated,Auburn,WA 98001
2014-06-30,11.51,2,1,930,7623,1,0,0,0,72,Not Renovated,Burien,WA 98166
2014-06-30,12.58,3,2,1760,8584,1,0,0,0,77,Not Renovated,Burien,WA 98148
2014-06-30,12.48,3,1,1410,8100,2,0,0,0,29,Not Renovated,Maple Valley,WA 98038
2014-06-30,12.89,4,2,2570,7859,2,0,0,0,22,Not Renovated,Maple Valley,WA 98038
2014-06-30,12.41,3,2,1300,14197,1,0,0,440,18,Not Renovated,Kent,WA 98030
2014-06-30,13.19,3,1,1580,6300,1,0,0,400,89,Older Renovation,Seattle,WA 98199
2014-06-30,13.01,4,2,2960,6031,2,0,0,0,9,Not Renovated,Maple Valley,WA 98038
2014-06-30,13.10,4,3,2330,3497,2,0,0,410,11,Not Renovated,Seattle,WA 98108
2014-06-30,13.01,4,2,2070,39446,1,0,0,600,37,Older Renovation,Lake Forest Park,WA 98155
2014-06-30,12.75,2,1,970,5750,1,0,0,0,82,Older Renovation,Seattle,WA 98126
2014-06-30,12.70,3,2,2310,7200,2,0,0,0,24,Recently Renovated,Kent,WA 98031
2014-06-30,12.99,4,2,2290,11173,2,0,0,0,26,Not Renovated,Renton,WA 98058
2014-06-30,13.22,3,2,1720,9600,1,0,0,500,47,Not Renovated,Redmond,WA 98052
2014-06-30,13.00,2,1,1190,3400,1,0,0,200,95,Older Renovation,Seattle,WA 98115
2014-06-30,12.92,2,1,870,5750,1,0,0,0,67,Older Renovation,Seattle,WA 98116
2014-06-30,12.40,2,1,1068,1758,2,0,0,0,24,Recently Renovated,Kenmore,WA 98028
2014-06-30,12.79,4,2,2140,10316,2,0,0,0,21,Not Renovated,Auburn,WA 98001
2014-06-30,13.54,4,2,3300,165528,2,0,0,0,30,Not Renovated,Woodinville,WA 98077
2014-06-30,14.47,5,4,4830,8050,2,0,2,1120,100,Older Renovation,Seattle,WA 98144
2014-06-30,12.92,5,3,2820,6589,1,0,0,500,108,Recently Renovated,Seattle,WA 98118
2014-06-30,13.08,4,3,2440,9664,2,0,0,550,33,Recently Renovated,Kenmore,WA 98028
2014-06-30,13.68,4,1,1800,3245,1,0,0,0,85,Not Renovated,Seattle,WA 98103
2014-06-30,12.64,3,1,1010,8800,1,0,0,0,60,Older Renovation,Seattle,WA 98118
2014-06-30,13.69,4,2,3220,4392,1,0,0,900,83,Not Renovated,Seattle,WA 98105
2014-06-30,14.36,5,3,5000,26540,2,0,3,1590,6,Not Renovated,Mercer Island,WA 98040
2014-06-30,12.04,2,1,1200,24792,2,0,0,0,38,Not Renovated,Redmond,WA 98053
2014-06-30,13.11,3,2,1470,4322,2,0,0,0,29,Not Renovated,Issaquah,WA 98029
2014-06-30,13.15,3,2,2600,4506,2,0,0,0,11,Not Renovated,Kenmore,WA 98028
2014-06-30,13.22,4,1,2750,128502,1,0,0,1250,56,Not Renovated,Renton,WA 98055
2014-06-30,12.45,2,1,1320,9967,1,0,0,380,95,Older Renovation,Seattle,WA 98108
2014-06-30,13.36,3,2,3350,4007,2,0,0,800,9,Not Renovated,Kirkland,WA 98034
2014-06-30,13.65,3,2,2650,2387,2,0,0,820,94,Older Renovation,Seattle,WA 98119
2014-06-30,12.49,2,2,1860,10856,1,0,0,600,62,Older Renovation,Seattle,WA 98178
2014-06-30,12.77,3,1,960,8855,1,0,0,0,56,Older Renovation,Shoreline,WA 98155
2014-06-30,13.79,4,1,2010,6300,1,0,2,400,77,Not Renovated,Seattle,WA 98199
2014-06-30,12.37,2,1,900,28800,1,0,0,0,86,Not Renovated,Snoqualmie,WA 98065
2014-06-30,12.71,4,2,2340,11784,2,0,0,0,17,Not Renovated,Kent,WA 98042
2014-06-30,13.12,4,3,3720,15048,3,0,0,0,35,Recently Renovated,Renton,WA 98059
2014-06-30,13.25,3,2,1890,29185,1,0,0,420,65,Recently Renovated,Bellevue,WA 98006
2014-06-30,14.09,4,2,2680,12215,1,1,4,1090,58,Older Renovation,Normandy Park,WA 98166
2014-06-30,13.21,3,2,1460,1613,2,0,0,280,7,Not Renovated,Seattle,WA 98117
2014-06-30,12.99,3,2,3180,7904,1,0,0,1370,8,Not Renovated,Renton,WA 98056
2014-06-30,13.18,4,2,1980,15086,2,0,0,0,33,Recently Renovated,Sammamish,WA 98074
2014-06-30,12.97,2,2,1090,934,3,0,0,0,6,Not Renovated,Seattle,WA 98109
2014-06-30,12.73,4,2,2230,5970,2,0,0,0,12,Not Renovated,Covington,WA 98042
2014-06-30,13.91,4,2,3330,9143,2,0,0,0,19,Not Renovated,Kirkland,WA 98033
2014-06-30,12.98,4,2,1880,3840,1,0,0,910,110,Not Renovated,Seattle,WA 98144
2014-06-30,13.55,5,3,2870,5700,1,0,0,920,50,Older Renovation,Seattle,WA 98103
2014-06-30,13.11,4,1,2120,9786,1,0,0,480,47,Recently Renovated,Shoreline,WA 98177
2014-06-30,12.86,4,2,2700,6998,2,0,0,0,13,Not Renovated,Tukwila,WA 98168
2014-06-30,13.76,4,2,3670,7680,2,0,0,0,7,Not Renovated,Issaquah,WA 98029
2014-06-30,13.03,3,2,1220,1330,2,0,0,210,6,Not Renovated,Seattle,WA 98117
2014-06-30,14.23,5,3,4390,11250,2,0,0,0,7,Not Renovated,Mercer Island,WA 98040
2014-06-30,13.69,4,2,3560,5265,3,0,0,0,0,Not Renovated,Redmond,WA 98052
2014-06-30,13.78,4,3,3530,8589,2,0,0,0,7,Not Renovated,Kirkland,WA 98033
2014-06-30,12.75,4,2,2280,5000,2,0,0,0,8,Not Renovated,Maple Valley,WA 98038
2014-06-30,14.54,4,3,4350,7965,2,0,0,0,1,Older Renovation,Bellevue,WA 98004
2014-07-01,13.59,3,3,3830,221284,2,0,0,300,21,Not Renovated,Woodinville,WA 98077
2014-07-01,12.66,3,2,2050,13303,1,0,0,0,21,Not Renovated,Federal Way,WA 98003
2014-07-01,13.18,3,2,3660,39478,2,0,2,400,25,Not Renovated,Enumclaw,WA 98022
2014-07-01,13.38,4,2,3350,46748,2,0,0,0,10,Older Renovation,Black Diamond,WA 98010
2014-07-01,12.76,3,2,1270,3600,1,0,0,0,51,Older Renovation,Seattle,WA 98122
2014-07-01,14.00,4,3,3400,3850,2,0,0,610,6,Not Renovated,Seattle,WA 98112
2014-07-01,12.01,3,1,1200,8514,1,0,0,0,55,Older Renovation,Enumclaw,WA 98022
2014-07-01,13.27,3,2,2200,11000,2,0,2,0,36,Not Renovated,Bellevue,WA 98008
2014-07-01,12.71,3,2,1680,11312,1,0,0,600,55,Older Renovation,Seattle,WA 98146
2014-07-01,13.68,5,3,3840,8279,2,0,0,0,13,Not Renovated,Sammamish,WA 98074
2014-07-01,13.12,2,1,950,4500,1,0,2,100,88,Older Renovation,Seattle,WA 98103
2014-07-01,13.01,4,2,2280,42077,2,0,0,0,20,Not Renovated,Kent,WA 98042
2014-07-01,12.52,4,2,1970,6600,2,0,0,0,27,Older Renovation,Kent,WA 98030
2014-07-01,12.30,3,1,1620,9310,1,0,0,0,47,Not Renovated,Covington,WA 98042
2014-07-01,13.45,4,2,2600,7200,2,0,0,0,52,Older Renovation,Seattle,WA 98115
2014-07-01,13.04,2,1,1250,3825,1,0,0,400,85,Not Renovated,Seattle,WA 98117
2014-07-01,13.77,4,1,2130,5080,1,0,0,0,100,Older Renovation,Seattle,WA 98119
2014-07-01,12.70,4,1,2550,8976,1,0,0,1250,36,Not Renovated,Kent,WA 98031
2014-07-01,12.63,3,1,1150,6000,1,0,0,0,87,Recently Renovated,North Bend,WA 98045
2014-07-01,12.85,3,1,1040,9000,1,0,0,0,47,Not Renovated,Issaquah,WA 98027
2014-07-01,13.96,4,2,3340,10422,2,0,0,0,18,Not Renovated,Kirkland,WA 98033
2014-07-01,14.08,6,2,2630,9420,2,0,0,120,114,Not Renovated,Seattle,WA 98103
2014-07-01,13.08,3,2,1640,3896,2,0,0,0,20,Not Renovated,Issaquah,WA 98029
2014-07-01,12.47,2,1,770,7906,1,0,0,0,66,Not Renovated,Shoreline,WA 98155
2014-07-01,13.65,4,3,4350,112750,1,0,0,2150,8,Not Renovated,Issaquah,WA 98027
2014-07-01,13.33,4,1,1700,5846,1,0,0,0,57,Older Renovation,Seattle,WA 98199
2014-07-01,13.20,3,1,2050,9580,1,0,0,650,30,Not Renovated,Sammamish,WA 98074
2014-07-01,12.61,3,2,1660,5128,2,0,0,0,13,Not Renovated,Duvall,WA 98019
2014-07-01,13.14,3,1,1990,9594,1,0,0,800,37,Older Renovation,Redmond,WA 98052
2014-07-01,15.15,5,5,7050,42840,1,0,2,2730,36,Older Renovation,Clyde Hill,WA 98004
2014-07-01,12.39,3,2,1770,7000,1,0,0,0,28,Not Renovated,Auburn,WA 98001
2014-07-01,13.09,3,2,2440,47916,2,0,0,350,23,Not Renovated,Redmond,WA 98053
2014-07-01,13.45,3,2,2620,51354,2,0,0,0,16,Older Renovation,Woodinville,WA 98077
2014-07-01,13.21,4,2,2440,11005,2,0,0,0,20,Not Renovated,Newcastle,WA 98056
2014-07-01,12.75,2,1,1080,7775,1,0,0,0,59,Older Renovation,Seattle,WA 98136
2014-07-01,12.54,3,1,1090,10710,1,0,0,0,52,Not Renovated,Renton,WA 98056
2014-07-01,13.02,3,1,1400,13775,1,0,0,0,51,Older Renovation,Kenmore,WA 98028
2014-07-01,13.15,3,2,2010,7200,2,0,0,0,20,Not Renovated,Kenmore,WA 98028
2014-07-01,13.83,3,1,1640,12855,1,0,0,140,94,Not Renovated,Bellevue,WA 98004
2014-07-01,13.51,5,2,3290,5029,2,0,0,0,10,Older Renovation,Sammamish,WA 98075
2014-07-01,13.30,2,2,2510,14878,2,0,0,0,24,Recently Renovated,Bothell,WA 98011
2014-07-01,12.82,2,1,860,6050,1,0,0,0,62,Older Renovation,Seattle,WA 98116
2014-07-01,13.50,4,2,2840,12866,1,0,0,1060,37,Not Renovated,Bellevue,WA 98005
2014-07-01,13.14,3,1,1750,7020,2,0,0,0,80,Older Renovation,Black Diamond,WA 98010
2014-07-01,12.96,3,1,1300,19163,1,0,0,0,50,Older Renovation,Redmond,WA 98052
2014-07-01,13.89,3,2,3890,7216,2,0,1,630,47,Recently Renovated,Seattle,WA 98118
2014-07-01,12.73,3,2,1460,941,3,0,0,0,8,Not Renovated,Seattle,WA 98133
2014-07-01,13.24,4,1,1410,3376,1,0,0,0,103,Older Renovation,Seattle,WA 98107
2014-07-01,14.34,4,2,3770,10900,2,0,2,700,90,Older Renovation,Seattle,WA 98144
2014-07-01,12.41,3,2,1190,4072,1,0,0,0,107,Not Renovated,Seattle,WA 98118
2014-07-01,13.29,3,2,1410,6413,1,0,0,500,67,Older Renovation,Seattle,WA 98115
2014-07-01,13.45,3,2,2500,4080,1,0,0,820,92,Older Renovation,Seattle,WA 98103
2014-07-01,12.91,2,1,800,2280,1,0,0,0,68,Not Renovated,Seattle,WA 98107
2014-07-01,12.98,3,2,2530,13446,2,0,0,0,21,Not Renovated,Duvall,WA 98019
2014-07-01,13.40,3,2,2570,28500,1,0,0,600,31,Recently Renovated,Redmond,WA 98052
2014-07-01,12.61,3,2,2090,9620,1,0,0,750,27,Older Renovation,Federal Way,WA 98023
2014-07-01,13.30,5,2,2980,7781,1,0,0,1400,54,Recently Renovated,Seattle,WA 98125
2014-07-01,12.23,3,1,1170,8239,1,0,0,0,33,Recently Renovated,Covington,WA 98042
2014-07-01,12.79,3,3,2080,5100,2,0,0,0,10,Older Renovation,Maple Valley,WA 98038
2014-07-01,13.92,5,3,3350,4000,2,0,0,840,17,Not Renovated,Seattle,WA 98105
2014-07-01,12.72,2,2,1050,1029,2,0,0,100,7,Not Renovated,Seattle,WA 98122
2014-07-01,12.07,2,1,900,13531,1,0,0,0,35,Recently Renovated,Pacific,WA 98047
2014-07-01,13.15,2,1,1050,5000,1,0,0,0,107,Not Renovated,Seattle,WA 98107
2014-07-01,12.88,5,2,3740,32481,1,0,0,1500,56,Older Renovation,Des Moines,WA 98198
2014-07-01,13.09,4,1,1430,4096,2,0,0,0,114,Older Renovation,Seattle,WA 98122
2014-07-01,12.29,3,1,1400,9546,1,0,0,0,30,Not Renovated,Federal Way,WA 98003
2014-07-01,13.13,3,2,1600,45613,2,0,0,0,31,Not Renovated,Woodinville,WA 98072
2014-07-01,13.62,3,2,2880,9750,2,0,0,0,25,Not Renovated,Bellevue,WA 98006
2014-07-01,14.31,3,3,3140,5445,2,0,3,900,101,Not Renovated,Seattle,WA 98109
2014-07-01,11.54,2,1,820,4320,1,0,0,0,77,Older Renovation,Seattle,WA 98106
2014-07-01,13.74,5,5,5190,12637,2,0,2,0,13,Not Renovated,Snoqualmie,WA 98065
2014-07-01,13.20,4,2,2180,10140,1,0,0,1000,46,Not Renovated,Redmond,WA 98052
2014-07-01,13.30,2,1,910,2002,1,0,0,0,114,Older Renovation,Seattle,WA 98112
2014-07-01,12.91,4,1,1580,8475,1,0,2,0,86,Not Renovated,Seattle,WA 98178
2014-07-01,13.34,4,3,2130,6325,1,0,0,690,66,Older Renovation,Seattle,WA 98116
2014-07-01,13.87,4,2,4570,16015,2,0,2,0,24,Recently Renovated,Sammamish,WA 98074
2014-07-01,12.90,3,2,1240,11172,1,0,0,240,30,Not Renovated,Sammamish,WA 98074
2014-07-01,13.49,3,1,1860,6000,2,0,2,0,55,Not Renovated,Seattle,WA 98144
2014-07-01,12.53,1,0,370,1801,1,0,0,0,91,Not Renovated,Seattle,WA 98117
2014-07-01,13.12,5,3,3130,12087,2,0,0,950,39,Not Renovated,Issaquah,WA 98027
2014-07-01,12.83,3,1,2530,35150,1,0,0,730,37,Not Renovated,Kent,WA 98042
2014-07-01,14.65,4,4,3970,9778,2,0,2,580,86,Not Renovated,Seattle,WA 98119
2014-07-01,12.47,3,2,1920,9680,1,0,0,620,53,Older Renovation,Kent,WA 98031
2014-07-01,14.26,4,2,2970,12750,1,0,1,840,96,Older Renovation,Bellevue,WA 98004
2014-07-01,12.97,4,2,2300,6087,2,0,0,0,13,Not Renovated,Renton,WA 98056
2014-07-01,12.68,4,2,1830,9601,2,0,0,0,11,Not Renovated,Maple Valley,WA 98038
2014-07-01,12.98,4,1,1550,5053,1,0,0,370,51,Not Renovated,Seattle,WA 98118
2014-07-01,13.73,4,3,4080,10666,2,0,0,0,9,Not Renovated,Redmond,WA 98053
2014-07-01,13.09,3,2,1710,21485,2,0,0,0,25,Not Renovated,Sammamish,WA 98074
2014-07-01,13.48,3,2,2375,4094,2,0,0,0,12,Not Renovated,Redmond,WA 98052
2014-07-01,13.13,4,2,2200,9778,1,0,0,1100,52,Not Renovated,Bellevue,WA 98006
2014-07-01,14.68,3,2,3530,17450,1,1,3,1690,84,Older Renovation,Mercer Island,WA 98040
2014-07-01,13.02,3,1,1110,9012,1,0,0,0,48,Not Renovated,Redmond,WA 98052
2014-07-01,13.27,4,1,1630,2566,1,0,0,0,93,Older Renovation,Seattle,WA 98122
2014-07-01,13.77,4,1,2550,5055,2,0,0,0,104,Not Renovated,Seattle,WA 98112
2014-07-01,13.60,4,2,2500,8866,2,0,0,0,27,Not Renovated,Bellevue,WA 98007
2014-07-01,13.07,4,3,2890,6885,1,0,0,1300,69,Recently Renovated,Seattle,WA 98115
2014-07-01,13.19,4,1,1420,5000,1,0,0,0,69,Not Renovated,Seattle,WA 98117
2014-07-01,14.12,4,3,4270,5800,2,0,3,1100,77,Not Renovated,Seattle,WA 98199
2014-07-01,13.35,3,2,2390,1984,2,0,0,170,6,Not Renovated,Issaquah,WA 98029
2014-07-01,12.94,4,2,2530,5048,2,0,0,0,0,Not Renovated,Maple Valley,WA 98038
2014-07-01,12.90,4,2,2701,4500,2,0,0,0,0,Not Renovated,Auburn,WA 98092
2014-07-01,13.62,4,2,3990,6637,2,0,0,0,11,Not Renovated,Redmond,WA 98053
2014-07-01,12.61,4,2,2303,3826,2,0,0,0,8,Not Renovated,Auburn,WA 98092
2014-07-01,13.37,2,2,1540,965,3,0,0,0,7,Not Renovated,Seattle,WA 98122
2014-07-01,13.04,3,2,1450,1053,2,0,0,510,6,Not Renovated,Seattle,WA 98107
2014-07-01,13.17,2,2,1160,1458,2,0,0,120,2,Older Renovation,Seattle,WA 98119
2014-07-01,13.12,4,2,2910,6334,2,0,0,0,1,Older Renovation,North Bend,WA 98045
2014-07-01,13.84,4,3,3770,8501,2,0,0,0,6,Not Renovated,Kirkland,WA 98033
2014-07-02,13.42,5,2,2900,10300,1,0,0,1450,29,Not Renovated,Bellevue,WA 98006
2014-07-02,13.15,3,1,1540,3000,1,0,2,770,94,Older Renovation,Seattle,WA 98117
2014-07-02,12.64,2,1,700,3000,1,0,0,0,96,Older Renovation,Seattle,WA 98103
2014-07-02,13.89,3,2,3280,10302,1,0,0,1600,44,Recently Renovated,Seattle,WA 98115
2014-07-02,12.45,4,2,2430,8960,1,0,0,1000,54,Recently Renovated,Seattle,WA 98178
2014-07-02,12.98,3,2,1900,7984,2,0,0,0,21,Not Renovated,Bothell,WA 98011
2014-07-02,13.02,3,2,1660,15050,1,0,0,400,31,Recently Renovated,Kirkland,WA 98034
2014-07-02,12.47,4,2,1620,7992,2,0,0,0,39,Not Renovated,Kent,WA 98031
2014-07-02,13.40,4,2,2090,10800,1,0,0,0,63,Older Renovation,Mercer Island,WA 98040
2014-07-02,12.31,3,2,1110,7231,1,0,0,0,23,Not Renovated,Kent,WA 98031
2014-07-02,13.65,5,3,3760,9792,2,0,0,1210,30,Not Renovated,Bellevue,WA 98006
2014-07-02,13.31,3,2,2080,12134,1,0,0,550,41,Not Renovated,Redmond,WA 98052
2014-07-02,13.70,4,2,1950,5950,1,0,0,620,67,Recently Renovated,Seattle,WA 98109
2014-07-02,13.16,5,2,2570,13054,1,0,1,1100,64,Older Renovation,Normandy Park,WA 98166
2014-07-02,13.19,3,1,2330,12141,1,0,0,940,31,Recently Renovated,Woodinville,WA 98072
2014-07-02,13.10,3,3,3700,10375,2,0,0,0,32,Not Renovated,SeaTac,WA 98188
2014-07-02,12.43,3,2,1920,7738,1,0,0,400,49,Older Renovation,Burien,WA 98148
2014-07-02,13.27,3,2,1900,3960,1,0,0,700,109,Recently Renovated,Seattle,WA 98122
2014-07-02,13.85,4,1,1440,13296,1,0,0,0,47,Not Renovated,Bellevue,WA 98004
2014-07-02,13.31,4,2,2940,48788,1,0,0,1420,53,Not Renovated,Kenmore,WA 98028
2014-07-02,13.30,4,3,2500,3080,2,0,0,690,6,Not Renovated,Redmond,WA 98052
2014-07-02,13.46,3,2,2490,23891,2,0,0,0,21,Not Renovated,Redmond,WA 98053
2014-07-02,13.08,3,2,1470,10052,1,0,0,0,58,Not Renovated,Seattle,WA 98125
2014-07-02,12.71,4,2,2120,4558,2,0,0,0,12,Not Renovated,Maple Valley,WA 98038
2014-07-02,12.43,3,1,1200,24805,1,0,0,0,30,Not Renovated,Kent,WA 98031
2014-07-02,12.75,5,2,2450,6994,2,0,0,0,12,Not Renovated,Kent,WA 98030
2014-07-02,12.07,4,2,1780,6000,2,0,0,0,23,Not Renovated,Des Moines,WA 98198
2014-07-02,12.13,5,1,1590,6700,1,0,0,500,72,Older Renovation,Seattle,WA 98146
2014-07-02,12.93,4,2,2370,76665,2,0,0,0,36,Older Renovation,Auburn,WA 98001
2014-07-02,13.44,3,1,1760,4000,2,0,0,0,92,Older Renovation,Seattle,WA 98102
2014-07-02,12.49,4,3,1940,8170,1,0,0,0,66,Not Renovated,Shoreline,WA 98155
2014-07-02,13.49,4,3,3550,12327,1,0,0,1370,24,Not Renovated,Bothell,WA 98011
2014-07-02,12.45,4,2,2050,5787,2,0,0,0,12,Not Renovated,Des Moines,WA 98198
2014-07-02,12.45,4,2,1680,3179,2,0,0,0,12,Not Renovated,Auburn,WA 98092
2014-07-02,13.20,3,2,1320,1800,2,0,0,0,20,Not Renovated,Seattle,WA 98122
2014-07-02,13.08,3,2,1550,5511,2,0,0,0,27,Older Renovation,Kirkland,WA 98033
2014-07-02,13.26,3,1,2680,8625,1,0,0,1090,40,Not Renovated,Issaquah,WA 98027
2014-07-02,12.74,3,2,2390,34041,1,0,0,550,30,Not Renovated,Kent,WA 98042
2014-07-02,13.07,4,2,2040,7260,2,0,0,0,51,Not Renovated,Shoreline,WA 98133
2014-07-02,13.50,3,3,2670,6517,2,0,4,650,37,Not Renovated,Seattle,WA 98126
2014-07-02,13.66,4,1,1880,3720,1,0,0,0,90,Not Renovated,Seattle,WA 98109
2014-07-02,12.87,4,1,2400,7700,1,0,0,900,87,Not Renovated,Seattle,WA 98133
2014-07-02,13.38,3,1,2270,11472,1,0,0,900,58,Not Renovated,Seattle,WA 98177
2014-07-02,13.07,4,2,1850,5444,2,0,0,0,33,Not Renovated,Kirkland,WA 98034
2014-07-02,13.22,4,2,2160,5005,1,0,0,730,27,Older Renovation,Seattle,WA 98115
2014-07-02,12.63,2,1,2160,12960,1,0,0,800,46,Older Renovation,Tukwila,WA 98168
2014-07-02,13.57,2,1,1570,3600,1,0,2,250,108,Older Renovation,Seattle,WA 98119
2014-07-02,13.21,3,2,1340,7200,1,0,0,0,91,Not Renovated,Seattle,WA 98118
2014-07-02,12.89,4,2,3002,6042,2,0,0,0,10,Older Renovation,Kent,WA 98031
2014-07-02,13.30,5,2,2190,9072,1,0,0,1080,49,Not Renovated,Redmond,WA 98052
2014-07-02,14.08,4,1,2610,21600,1,0,0,0,48,Not Renovated,Clyde Hill,WA 98004
2014-07-02,12.61,2,1,1010,11919,1,0,0,0,67,Recently Renovated,Shoreline,WA 98155
2014-07-02,12.71,4,2,2105,6093,2,0,0,0,11,Not Renovated,Kent,WA 98042
2014-07-02,13.49,4,2,2430,4748,1,0,0,800,86,Older Renovation,Seattle,WA 98116
2014-07-02,14.64,4,3,4040,18916,1,0,0,0,60,Older Renovation,Medina,WA 98039
2014-07-02,13.08,5,2,2160,7737,2,0,0,0,16,Older Renovation,Snoqualmie,WA 98065
2014-07-02,13.11,2,1,900,9260,1,0,0,0,68,Not Renovated,Seattle,WA 98107
2014-07-02,13.35,3,3,1820,1641,3,0,0,280,8,Not Renovated,Seattle,WA 98119
2014-07-02,13.07,4,2,2100,13468,1,0,0,1050,52,Not Renovated,Seattle,WA 98125
2014-07-02,12.53,3,2,1520,7199,2,0,0,0,22,Not Renovated,Maple Valley,WA 98038
2014-07-02,12.44,2,1,1310,7128,1,0,0,370,34,Not Renovated,Kent,WA 98031
2014-07-02,13.35,4,2,2190,9880,1,0,0,780,35,Not Renovated,Kirkland,WA 98033
2014-07-02,13.40,5,2,2950,5500,1,0,0,1230,96,Not Renovated,Seattle,WA 98144
2014-07-02,12.48,5,1,1870,7800,1,0,0,290,52,Older Renovation,Seattle,WA 98168
2014-07-02,14.58,3,3,4660,5500,2,0,4,1620,105,Older Renovation,Seattle,WA 98102
2014-07-02,13.22,3,2,1840,9900,1,0,0,0,36,Not Renovated,Bellevue,WA 98007
2014-07-02,14.16,2,2,3180,9400,2,0,4,570,29,Not Renovated,Bellevue,WA 98006
2014-07-02,13.51,2,1,1500,4000,1,0,0,400,81,Not Renovated,Seattle,WA 98109
2014-07-02,12.78,3,1,1730,7416,1,0,0,0,60,Older Renovation,Shoreline,WA 98133
2014-07-02,12.63,3,1,1580,7424,1,0,0,570,52,Older Renovation,Renton,WA 98058
2014-07-02,13.09,4,2,1540,1870,2,0,0,0,0,Not Renovated,Issaquah,WA 98029
2014-07-02,13.87,4,3,3390,3979,2,0,0,780,0,Not Renovated,Seattle,WA 98199
2014-07-02,12.72,2,1,830,1858,2,0,0,0,9,Not Renovated,Seattle,WA 98144
2014-07-02,13.07,4,2,2620,6178,2,0,0,0,1,Older Renovation,North Bend,WA 98045
2014-07-02,12.64,3,2,2242,4500,2,0,0,0,0,Not Renovated,Auburn,WA 98092
2014-07-02,13.59,4,2,2890,7798,2,0,0,0,9,Not Renovated,Bellevue,WA 98006
2014-07-02,12.52,3,2,1450,4050,2,0,0,0,4,Not Renovated,Maple Valley,WA 98038
2014-07-02,12.49,2,1,800,2119,2,0,0,0,6,Not Renovated,Seattle,WA 98106
2014-07-02,13.25,3,2,2280,2502,2,0,0,400,8,Not Renovated,Issaquah,WA 98027
2014-07-02,13.73,3,4,3850,62726,2,0,0,730,1,Older Renovation,Redmond,WA 98053
2014-07-03,12.56,5,2,2270,6300,2,0,0,0,19,Not Renovated,Auburn,WA 98092
2014-07-03,13.01,3,2,2250,5692,2,0,0,0,14,Not Renovated,Seattle,WA 98146
2014-07-03,12.63,4,1,2600,11325,1,0,0,990,45,Not Renovated,Kent,WA 98031
2014-07-03,13.75,4,2,2490,9525,2,0,0,0,46,Not Renovated,Mercer Island,WA 98040
2014-07-03,13.94,4,2,3160,8281,2,0,0,0,19,Not Renovated,Kirkland,WA 98033
2014-07-03,13.64,4,4,4930,25714,2,0,0,0,9,Not Renovated,Auburn,WA 98092
2014-07-03,12.58,3,1,1440,11250,1,0,0,0,47,Recently Renovated,Renton,WA 98055
2014-07-03,12.43,3,1,1770,8868,1,0,0,0,55,Not Renovated,Auburn,WA 98002
2014-07-03,12.74,4,2,2300,6448,2,0,0,0,13,Not Renovated,Kent,WA 98030
2014-07-03,13.83,4,2,2980,16263,2,0,0,0,25,Not Renovated,Bellevue,WA 98006
2014-07-03,12.90,4,2,2230,7200,1,0,0,930,51,Not Renovated,Shoreline,WA 98133
2014-07-03,12.65,3,1,1830,7969,1,0,0,900,64,Older Renovation,Renton,WA 98055
2014-07-03,12.50,3,1,1740,10875,1,0,0,720,52,Not Renovated,Tukwila,WA 98188
2014-07-03,13.26,3,1,1530,6743,1,0,0,120,59,Older Renovation,Seattle,WA 98116
2014-07-03,13.60,3,1,1520,9041,1,0,0,0,60,Older Renovation,Bellevue,WA 98004
2014-07-03,13.65,3,2,3230,5000,2,0,2,800,69,Not Renovated,Seattle,WA 98117
2014-07-03,13.83,3,3,3620,4000,2,0,0,890,9,Not Renovated,Seattle,WA 98199
2014-07-03,13.91,4,3,5070,60123,2,0,0,0,14,Not Renovated,Redmond,WA 98053
2014-07-03,12.39,3,1,1570,8750,1,0,0,0,54,Recently Renovated,Burien,WA 98148
2014-07-03,12.20,4,1,2080,7200,1,0,0,1030,48,Not Renovated,Auburn,WA 98001
2014-07-03,13.24,4,2,2230,8624,1,0,0,800,45,Not Renovated,Redmond,WA 98052
2014-07-03,13.99,5,3,3420,18129,2,0,0,880,62,Older Renovation,Mercer Island,WA 98040
2014-07-03,12.74,8,2,2790,6695,1,0,0,1320,37,Older Renovation,Shoreline,WA 98133
2014-07-03,13.61,4,2,3150,4203,2,0,0,0,12,Not Renovated,Kirkland,WA 98033
2014-07-03,14.44,4,3,3930,10929,2,0,0,0,8,Not Renovated,Bellevue,WA 98004
2014-07-03,13.28,5,3,2190,4900,2,0,0,700,74,Not Renovated,Seattle,WA 98117
2014-07-03,12.54,4,2,1890,6962,2,0,0,0,17,Not Renovated,Auburn,WA 98092
2014-07-03,12.87,4,2,1900,76877,1,0,0,0,10,Older Renovation,Kent,WA 98042
2014-07-03,13.14,2,1,1930,3521,2,0,0,0,25,Not Renovated,Bellevue,WA 98007
2014-07-03,13.10,3,2,3316,11447,2,0,0,0,28,Not Renovated,Federal Way,WA 98023
2014-07-03,13.38,3,1,1380,4500,1,0,0,0,54,Not Renovated,Mercer Island,WA 98040
2014-07-03,13.48,3,4,2080,2250,3,0,4,0,17,Not Renovated,Seattle,WA 98103
